index,y
23017,0.39337048
23018,0.07680517
23019,0.06148197
23020,0.041814853
23021,0.0712062
23022,0.0064196913
23023,0.17853056
23024,0.035409562
23025,0.039415713
23026,0.037329372
23027,0.05572365
23028,0.32093138
23029,0.4268339
23030,0.6854699
23031,0.08943438
23032,0.046346307
23033,0.047837533
23034,0.099191286
23035,0.03948301
23036,0.7594844
23037,0.05668797
23038,0.9095523
23039,0.12622136
23040,0.12572438
23041,0.074034326
23042,0.045506768
23043,0.09747699
23044,0.9503047
23045,0.18508251
23046,0.03104066
23047,0.051335454
23048,0.015660623
23049,0.08294348
23050,0.045190834
23051,0.031930503
23052,0.04464213
23053,0.07543689
23054,0.27179384
23055,0.86715084
23056,0.057418726
23057,0.032906126
23058,0.04119185
23059,0.020879848
23060,0.02945371
23061,0.008763296
23062,0.035464913
23063,0.20148191
23064,0.48967847
23065,0.014242815
23066,0.080717824
23067,0.042839978
23068,0.078506336
23069,0.10777456
23070,0.13245071
23071,0.077969365
23072,0.076329894
23073,0.07506067
23074,0.041382667
23075,0.16894448
23076,0.6030943
23077,0.022925476
23078,0.08231108
23079,0.012533826
23080,0.040599212
23081,0.040292405
23082,0.12902269
23083,0.13133377
23084,0.07907337
23085,0.1047702
23086,0.2732283
23087,0.057945445
23088,0.04367241
23089,0.0279356
23090,0.24802567
23091,0.046165
23092,0.14725265
23093,0.044631317
23094,0.04252795
23095,0.27821934
23096,0.119148634
23097,0.056292247
23098,0.43059415
23099,0.58279854
23100,0.017299805
23101,0.40588376
23102,0.031813074
23103,0.04712113
23104,0.037506662
23105,0.23624828
23106,0.09943826
23107,0.029222302
23108,0.08857093
23109,0.1787943
23110,0.059281334
23111,0.10973785
23112,0.004856703
23113,0.03930387
23114,0.013098875
23115,0.11008031
23116,0.08760277
23117,0.0068343114
23118,0.02933069
23119,0.094634496
23120,0.024995994
23121,0.021261267
23122,0.12223117
23123,0.009345971
23124,0.058574233
23125,0.07397648
23126,0.37033466
23127,0.03970103
23128,0.10797077
23129,0.08087522
23130,0.57287955
23131,0.039135884
23132,0.032018866
23133,0.012731766
23134,0.09271435
23135,0.121271744
23136,0.74937344
23137,0.04939221
23138,0.22648686
23139,0.37680852
23140,0.77904326
23141,0.005869284
23142,0.10067122
23143,0.04384897
23144,0.045586124
23145,0.026287926
23146,0.15407376
23147,0.16967104
23148,0.114229724
23149,0.10527447
23150,0.11616608
23151,0.0803338
23152,0.022237966
23153,0.008959913
23154,0.38270873
23155,0.6546121
23156,0.96499527
23157,0.05985777
23158,-0.020296784
23159,0.037126355
23160,0.019806305
23161,0.040342078
23162,0.067253865
23163,0.18681143
23164,0.048117723
23165,0.097752854
23166,0.08492829
23167,0.10761284
23168,0.029058887
23169,0.0315236
23170,0.056241944
23171,0.043327253
23172,0.062668815
23173,0.041802008
23174,0.121480525
23175,0.060392343
23176,0.044073932
23177,0.017299805
23178,0.09865288
23179,0.02793044
23180,0.10313418
23181,0.075453766
23182,0.28052533
23183,0.017346421
23184,0.015780445
23185,0.34026816
23186,0.021385575
23187,0.015605755
23188,0.093913354
23189,0.062137544
23190,0.333734
23191,0.09119567
23192,0.111092985
23193,0.03617222
23194,0.030373482
23195,0.099706665
23196,0.04880052
23197,0.059376277
23198,0.05679698
23199,0.21337888
23200,0.021623103
23201,0.102977626
23202,0.034883626
23203,0.040232345
23204,0.09173214
23205,0.042300727
23206,0.39183164
23207,0.038350902
23208,0.03402059
23209,0.4726176
23210,0.18696341
23211,0.121815085
23212,0.0350468
23213,0.07222708
23214,-0.016974399
23215,0.076095335
23216,0.07591002
23217,0.14093632
23218,0.0995278
23219,0.048692763
23220,0.06372424
23221,0.055440422
23222,0.03986253
23223,0.26444188
23224,0.083118
23225,0.13343912
23226,-0.0038880156
23227,0.124839075
23228,0.07888849
23229,0.05639321
23230,0.111335635
23231,0.08292432
23232,0.15314372
23233,0.030686036
23234,0.010399341
23235,0.018200178
23236,0.024857853
23237,0.11788749
23238,0.1064503
23239,0.060229063
23240,0.36413148
23241,0.03694882
23242,0.030849418
23243,0.044785976
23244,0.06322323
23245,0.06799994
23246,0.046859052
23247,0.47438124
23248,0.17724358
23249,0.09123056
23250,0.06899332
23251,0.04009251
23252,0.037050396
23253,0.056519717
23254,0.013565354
23255,0.06779074
23256,0.15843605
23257,0.52708435
23258,0.06379064
23259,0.3354206
23260,0.11282071
23261,0.101149
23262,0.27126038
23263,0.38487586
23264,0.43056145
23265,0.07789992
23266,0.02566557
23267,0.11832821
23268,0.061259717
23269,0.06985132
23270,0.018907616
23271,0.038079143
23272,0.047696613
23273,0.101053074
23274,0.0981415
23275,0.013098875
23276,0.06461234
23277,0.16748866
23278,0.12326009
23279,0.05066051
23280,0.067637384
23281,0.06398354
23282,0.098071225
23283,0.054472815
23284,0.29855657
23285,0.034007866
23286,-0.002257883
23287,0.09458287
23288,0.005003388
23289,0.050033696
23290,0.1376297
23291,0.13061301
23292,0.038622696
23293,0.048351757
23294,0.042569518
23295,0.021975784
23296,0.22492965
23297,0.087522596
23298,0.12320029
23299,0.048803594
23300,0.06259593
23301,0.074632615
23302,0.07130486
23303,0.037531644
23304,0.06084478
23305,0.009343383
23306,0.028481064
23307,0.09206846
23308,0.09834728
23309,0.061166357
23310,0.09080622
23311,0.09553931
23312,0.880212
23313,0.077969365
23314,0.039767742
23315,0.062944755
23316,0.07374731
23317,0.07294611
23318,0.027833823
23319,0.067960784
23320,0.05634819
23321,0.1137268
23322,0.013098875
23323,0.038725745
23324,0.04252781
23325,0.017255815
23326,0.005869284
23327,0.25810188
23328,0.115717135
23329,0.10298827
23330,0.51689684
23331,0.07859049
23332,0.033851184
23333,0.0851239
23334,0.03564495
23335,0.043509375
23336,0.09907191
23337,0.045704313
23338,0.068605594
23339,0.05726605
23340,0.027720293
23341,0.065175086
23342,0.09314954
23343,0.06958726
23344,0.3275945
23345,0.09516832
23346,0.0152810905
23347,0.27922282
23348,0.09168634
23349,0.6767466
23350,0.06685692
23351,0.13570534
23352,0.07127744
23353,0.06959667
23354,0.03558477
23355,0.06565722
23356,0.060589816
23357,0.08628421
23358,0.12901068
23359,0.30180937
23360,0.3822572
23361,0.04667317
23362,0.05663343
23363,0.017299805
23364,0.815122
23365,0.11576932
23366,0.055327155
23367,0.020731239
23368,0.03135389
23369,0.02751372
23370,0.22740193
23371,0.12942198
23372,0.076698735
23373,0.02563142
23374,0.13256551
23375,0.04748485
23376,0.04728582
23377,0.08096157
23378,0.020731239
23379,0.08021192
23380,0.105663426
23381,0.037169594
23382,0.28569624
23383,0.079995625
23384,0.34217644
23385,0.08757857
23386,0.02740179
23387,0.69820905
23388,0.18297487
23389,-0.047414757
23390,0.09950106
23391,0.07571412
23392,0.03485443
23393,0.05988808
23394,0.14703904
23395,0.043412246
23396,0.21066001
23397,-0.04373241
23398,0.08617892
23399,0.0678578
23400,0.24834378
23401,0.050811462
23402,0.10104073
23403,0.024981912
23404,0.09636136
23405,0.105540864
23406,0.96663916
23407,0.053118248
23408,0.08803087
23409,0.05748318
23410,0.029171204
23411,0.0763067
23412,0.20123956
23413,0.021863772
23414,0.046623584
23415,0.07875286
23416,0.15053135
23417,0.1727117
23418,0.07492788
23419,0.07588333
23420,0.01733234
23421,0.07825748
23422,-0.031582933
23423,0.054472815
23424,0.0918872
23425,0.0017477988
23426,0.012726676
23427,0.12504514
23428,0.09043587
23429,0.09672849
23430,0.11762409
23431,0.061400883
23432,0.05269049
23433,0.053360403
23434,0.04042763
23435,0.11211865
23436,-0.0023926168
23437,0.772518
23438,-0.009929176
23439,0.12231714
23440,0.026629617
23441,0.5246124
23442,0.06490312
23443,0.023577191
23444,0.116416514
23445,0.11017903
23446,0.11737905
23447,0.07827286
23448,0.039383512
23449,0.02047255
23450,0.061187517
23451,0.041030746
23452,0.026106244
23453,0.046165
23454,0.19079234
23455,0.59584844
23456,0.06328542
23457,0.022905856
23458,0.018496273
23459,0.06427995
23460,0.029974887
23461,0.053450346
23462,0.11261102
23463,0.021991711
23464,0.2734416
23465,0.6605701
23466,0.359849
23467,0.11845495
23468,0.012342585
23469,0.34180084
23470,0.03152688
23471,0.6625157
23472,0.013098875
23473,0.0890713
23474,0.36236915
23475,0.34605536
23476,0.06471471
23477,0.04658123
23478,0.022446701
23479,0.03108465
23480,-0.006022218
23481,0.089991
23482,0.019407013
23483,0.05155991
23484,0.048229113
23485,0.031413943
23486,0.013145858
23487,0.11287102
23488,0.43917668
23489,0.09650988
23490,0.00024781283
23491,0.02384085
23492,0.049401227
23493,0.22957924
23494,0.53050643
23495,0.017150272
23496,0.030047785
23497,0.04970206
23498,0.53201914
23499,0.025805151
23500,0.10296222
23501,0.0023049805
23502,0.24098852
23503,0.01733234
23504,0.1469088
23505,0.03654229
23506,0.08416295
23507,0.061767943
23508,0.05845484
23509,0.035984322
23510,0.058563974
23511,0.03284382
23512,0.17532492
23513,0.041606244
23514,0.26498592
23515,0.07367238
23516,0.06542726
23517,0.047401015
23518,0.28431913
23519,0.080494665
23520,0.12209086
23521,0.350566
23522,0.8233349
23523,0.023331298
23524,0.10510836
23525,0.2142977
23526,0.06857781
23527,0.02740179
23528,0.06559906
23529,0.051538978
23530,0.01820351
23531,0.028733013
23532,0.23345467
23533,0.09360737
23534,0.028322853
23535,0.04606956
23536,0.0444581
23537,0.045868106
23538,0.021947436
23539,0.06920279
23540,0.058030624
23541,0.07325906
23542,0.03718028
23543,0.034039862
23544,0.14999296
23545,0.05808669
23546,0.13468203
23547,0.027763864
23548,0.071876585
23549,0.032430526
23550,0.07048338
23551,0.053808294
23552,0.048183408
23553,0.5067216
23554,0.117740326
23555,0.1463865
23556,0.19410993
23557,0.026017722
23558,0.045595665
23559,0.116654344
23560,0.12552892
23561,0.24829021
23562,0.03576947
23563,0.028190078
23564,0.07680517
23565,0.025265146
23566,0.08471257
23567,0.04089507
23568,0.08222858
23569,0.0059800744
23570,0.0062292023
23571,0.020731512
23572,0.06690966
23573,0.17489791
23574,0.09687446
23575,-0.048290983
23576,0.102251865
23577,0.5111542
23578,0.11080008
23579,0.14502849
23580,0.045674093
23581,0.03528908
23582,0.060051724
23583,0.02181041
23584,0.043234836
23585,0.6883974
23586,0.047616746
23587,0.041622788
23588,0.07097874
23589,0.08610506
23590,0.036442958
23591,0.13483638
23592,0.07287451
23593,0.14518403
23594,0.14827114
23595,0.013109069
23596,0.105826244
23597,0.020697515
23598,0.22554052
23599,0.08511924
23600,0.30587816
23601,0.017299805
23602,0.06801221
23603,0.16095763
23604,0.05845484
23605,0.14447784
23606,0.028333178
23607,0.12326009
23608,0.18845436
23609,0.41308585
23610,0.048937548
23611,0.06769826
23612,0.017618122
23613,0.07369505
23614,0.03939485
23615,0.5025024
23616,0.17582919
23617,0.050653536
23618,0.047073558
23619,0.14333908
23620,0.03497312
23621,-0.0140437335
23622,0.08021507
23623,0.045513272
23624,0.020608421
23625,0.08275547
23626,0.10343319
23627,0.2652108
23628,0.08879484
23629,-0.0029127602
23630,0.1311727
23631,0.06568383
23632,0.02568187
23633,0.027418185
23634,0.0214934
23635,0.09607845
23636,0.120613724
23637,0.08640824
23638,0.07653484
23639,0.07907337
23640,0.09554891
23641,0.02254117
23642,0.5241614
23643,0.025972841
23644,0.0851239
23645,0.06277078
23646,0.86910295
23647,0.10091583
23648,0.04302779
23649,0.08920125
23650,0.08044108
23651,0.35313442
23652,0.3935914
23653,0.06801221
23654,0.0763067
23655,0.6795863
23656,0.026975634
23657,0.07798073
23658,0.980121
23659,0.019555157
23660,0.04626923
23661,0.031305667
23662,0.020867648
23663,0.32466692
23664,0.05159469
23665,0.041729655
23666,0.4250855
23667,0.07770719
23668,0.07680517
23669,0.07500014
23670,0.039427638
23671,0.6040924
23672,0.016628329
23673,0.11585892
23674,0.0043289606
23675,0.051103953
23676,0.09818794
23677,0.25939626
23678,0.47906476
23679,0.10157884
23680,0.018783247
23681,0.067537606
23682,0.06085662
23683,0.021229403
23684,0.09156398
23685,0.08575795
23686,0.10975479
23687,0.07925625
23688,0.124261916
23689,0.024220897
23690,0.08713794
23691,0.2121826
23692,0.13885266
23693,0.04301304
23694,0.022874484
23695,0.41447878
23696,0.008437774
23697,0.46282798
23698,0.22100265
23699,0.31358778
23700,0.07459496
23701,0.06277078
23702,0.074348874
23703,0.05120655
23704,0.11671142
23705,0.087097004
23706,0.039027557
23707,0.15355825
23708,0.037126806
23709,0.17652193
23710,0.08025497
23711,0.10170078
23712,0.19602895
23713,0.07386544
23714,0.026710827
23715,0.1006894
23716,0.048482925
23717,0.030916952
23718,0.04252781
23719,0.024969209
23720,0.028023323
23721,0.036269553
23722,0.06937679
23723,0.070533045
23724,0.071876585
23725,0.37580624
23726,0.040411394
23727,0.0599942
23728,0.07680517
23729,0.03372569
23730,0.056839615
23731,0.14847565
23732,0.04042763
23733,0.065600805
23734,0.07083994
23735,-0.008053254
23736,0.10048561
23737,0.020850558
23738,0.29284984
23739,0.043610238
23740,0.1540095
23741,0.053329278
23742,0.30492803
23743,0.1118397
23744,0.40574265
23745,0.08096641
23746,0.12954614
23747,0.12398494
23748,0.027268369
23749,0.11176427
23750,0.08640446
23751,0.041266005
23752,0.055577476
23753,0.021885013
23754,0.030947192
23755,0.017877204
23756,0.21216014
23757,0.12611851
23758,0.09717497
23759,0.11087836
23760,0.05363309
23761,0.021046612
23762,0.7184216
23763,0.12313411
23764,0.029057804
23765,0.37108362
23766,0.041214924
23767,0.04691725
23768,0.0043649706
23769,0.13089418
23770,0.02341644
23771,0.029433722
23772,0.050491624
23773,0.06154694
23774,0.10754717
23775,0.0035969107
23776,0.014802467
23777,0.03484601
23778,0.07347687
23779,0.71543753
23780,0.09007708
23781,0.12404332
23782,0.06455224
23783,0.046064917
23784,0.052830473
23785,0.10717804
23786,0.21139881
23787,0.531667
23788,0.10943103
23789,0.056413427
23790,0.15000336
23791,0.06998184
23792,0.1191811
23793,0.09337197
23794,0.18608272
23795,0.009826269
23796,0.0500534
23797,0.10334262
23798,0.7253424
23799,0.074694976
23800,0.07167087
23801,0.08964398
23802,0.032153912
23803,0.04623092
23804,0.016863234
23805,0.01849023
23806,0.21019268
23807,0.03554534
23808,0.071417704
23809,0.06568498
23810,0.03501598
23811,0.18596116
23812,0.17027952
23813,0.20272453
23814,0.11345972
23815,0.059382457
23816,0.035914857
23817,0.118751355
23818,0.10485709
23819,0.11261102
23820,0.02014789
23821,0.084692664
23822,0.14206284
23823,0.09620728
23824,0.2517773
23825,0.030671041
23826,0.026975634
23827,0.059395622
23828,0.01632712
23829,0.0693171
23830,0.021941608
23831,0.11335411
23832,0.07214213
23833,0.0054940092
23834,0.064948164
23835,0.054441404
23836,0.035428643
23837,0.016991297
23838,0.099191286
23839,0.08006307
23840,0.088042624
23841,0.034080505
23842,0.067270756
23843,0.03682094
23844,0.06340905
23845,0.17770325
23846,0.025849564
23847,0.020731512
23848,0.3555437
23849,0.150181
23850,0.05170396
23851,0.1469088
23852,0.068886586
23853,0.024576018
23854,0.08899595
23855,0.009301424
23856,0.06828897
23857,0.09251958
23858,0.06765247
23859,0.005111777
23860,0.50428855
23861,0.06536501
23862,0.02005002
23863,0.06771962
23864,0.0644383
23865,0.09382915
23866,0.03391284
23867,0.036636643
23868,0.7439709
23869,0.026160331
23870,0.17930721
23871,0.02468276
23872,0.035032727
23873,0.063236654
23874,0.042112775
23875,0.12241437
23876,0.020241272
23877,0.027082847
23878,0.046884708
23879,0.061517946
23880,0.0833261
23881,0.014597937
23882,0.12580837
23883,0.055704933
23884,0.010348573
23885,0.022894058
23886,0.046660196
23887,0.15250136
23888,0.10452424
23889,0.04313698
23890,0.0295426
23891,0.039375108
23892,0.041282997
23893,0.13784176
23894,0.058157217
23895,0.3581614
23896,0.054239005
23897,0.0666688
23898,0.29639906
23899,0.00049085036
23900,0.0133932745
23901,0.38331044
23902,0.24008165
23903,0.010899088
23904,0.16066764
23905,0.0040331893
23906,0.24958591
23907,0.01867885
23908,0.04564121
23909,1.0079112
23910,0.121172205
23911,0.05401431
23912,0.20814368
23913,0.028560113
23914,0.064993255
23915,0.10626857
23916,0.1787943
23917,0.105095685
23918,0.071645536
23919,0.2680345
23920,0.029034387
23921,0.1225538
23922,0.0434873
23923,0.116416514
23924,0.121227376
23925,0.052465126
23926,0.05448278
23927,0.20260528
23928,0.023922225
23929,0.9107369
23930,0.047780786
23931,0.45120466
23932,0.08458088
23933,0.026189024
23934,0.09820785
23935,0.4356712
23936,0.027814945
23937,0.19944401
23938,0.81325185
23939,0.11221693
23940,0.06570875
23941,0.3401581
23942,0.21054333
23943,0.22143789
23944,0.21877503
23945,0.91263735
23946,0.044073932
23947,0.070213
23948,0.7955966
23949,0.061488327
23950,0.885322
23951,0.103207976
23952,0.019538037
23953,0.044270653
23954,0.043475695
23955,0.14995669
23956,0.098405525
23957,0.047856815
23958,0.06386944
23959,0.24849676
23960,0.13853846
23961,0.0024433304
23962,0.025602857
23963,0.12988766
23964,0.0676577
23965,0.028500646
23966,0.05254114
23967,0.0744658
23968,0.095751114
23969,0.023028526
23970,0.11292385
23971,0.3705998
23972,0.04715821
23973,0.025608726
23974,0.020046452
23975,0.09109303
23976,0.21955563
23977,0.01859647
23978,0.0751646
23979,0.107166044
23980,0.0345011
23981,0.11921437
23982,0.030360011
23983,0.63675237
23984,0.10067122
23985,0.044426303
23986,0.085203186
23987,0.077563085
23988,0.05407063
23989,0.34471282
23990,0.1535887
23991,0.03583426
23992,0.11703241
23993,0.06343592
23994,0.0891999
23995,0.10656813
23996,0.03869813
23997,0.07680517
23998,0.056573153
23999,0.058582455
24000,0.19574597
24001,0.058119968
24002,0.23479284
24003,0.073946565
24004,0.099191286
24005,0.02804104
24006,0.32106355
24007,0.04443113
24008,0.052271355
24009,0.036153704
24010,0.045437094
24011,0.035876762
24012,0.015961528
24013,0.07945641
24014,0.5949544
24015,0.68111604
24016,0.06334234
24017,0.027017955
24018,0.22482365
24019,0.09332078
24020,0.03482614
24021,0.030524772
24022,0.025609624
24023,0.05750727
24024,0.10636422
24025,0.044074383
24026,0.057362627
24027,0.09539996
24028,0.07680517
24029,0.019640189
24030,0.13906059
24031,0.37068787
24032,0.0358836
24033,0.0139980335
24034,0.053590655
24035,0.065067545
24036,0.08999976
24037,0.023313036
24038,0.033319164
24039,0.09945427
24040,0.06996945
24041,0.11509558
24042,0.06785974
24043,0.04813487
24044,0.07960759
24045,0.04103177
24046,0.036269553
24047,0.023577191
24048,0.041872006
24049,0.6000855
24050,0.07076068
24051,0.03826994
24052,0.14458607
24053,0.026189024
24054,0.045980968
24055,0.03686268
24056,0.082940765
24057,0.061647244
24058,0.529221
24059,0.16479336
24060,1.114308
24061,0.17579137
24062,0.04570417
24063,0.00819011
24064,0.024919352
24065,0.019348344
24066,0.06903753
24067,0.028892398
24068,0.025849564
24069,0.03986253
24070,0.24444105
24071,0.021330513
24072,0.043087102
24073,0.06639522
24074,0.042862307
24075,0.09044604
24076,-0.0050720824
24077,0.5853503
24078,0.105047815
24079,0.029710202
24080,0.14999194
24081,0.08783813
24082,0.054696128
24083,0.12022287
24084,0.0028506757
24085,0.04697388
24086,0.03800348
24087,0.05997588
24088,0.051088028
24089,0.014245933
24090,0.033300865
24091,0.014597937
24092,0.24660037
24093,0.032679603
24094,0.05391888
24095,0.07958144
24096,0.04690931
24097,0.15475017
24098,-0.007109608
24099,0.09144232
24100,0.049377132
24101,0.107838474
24102,0.053112578
24103,0.17944928
24104,0.057670992
24105,0.07092958
24106,0.18628372
24107,0.08546194
24108,0.11799847
24109,0.06491903
24110,0.030407226
24111,0.09038281
24112,0.2895224
24113,0.17857143
24114,0.035298977
24115,0.036113426
24116,0.033609748
24117,0.103952385
24118,0.01458426
24119,0.03365202
24120,0.040534317
24121,0.032797147
24122,0.072550446
24123,0.07633991
24124,0.05962188
24125,0.15167975
24126,0.041283853
24127,0.037214532
24128,0.070425
24129,0.11715696
24130,0.021603853
24131,0.70336026
24132,0.05906866
24133,0.041143984
24134,0.04548225
24135,0.013988961
24136,0.3997062
24137,0.054416068
24138,0.04901865
24139,0.028171102
24140,0.1676479
24141,0.090708435
24142,0.03533202
24143,0.026077665
24144,0.32896093
24145,0.09138745
24146,0.042891473
24147,0.10613886
24148,0.077259734
24149,0.23742846
24150,0.04355637
24151,0.023352226
24152,0.09297266
24153,0.45021582
24154,0.08406765
24155,0.113530464
